1749584700000,110006.35,110016.99,109620,109720.5
1749585000000,109756.03,109846.29,109300,109510.42
1749585300000,109502.91,109601.15,109280,109503
1749585600000,109533.92,109568.41,109320,109422.03
1749585900000,109415.91,109481.93,109230,109412.86
1749586200000,109421.49,109511.79,109240,109371.58
1749586500000,109370.2,109421.19,109190,109384.41
1749586800000,109384.41,109626.44,109230,109603.1
1749587100000,109606.62,109624.92,109460,109565.4
1749587400000,109577.3,109600.01,109410,109600.01
1749587700000,109600.01,109766.13,109470,109738.51
1749588000000,109738.52,109767.18,109560,109724.63
1749588300000,109724.62,109769.72,109580,109708
1749588600000,109752.76,109915.56,109630,109909.31
1749588900000,109909.3,110060.5,109790,109990.03
1749589200000,109958,110022.68,109710,109847.73
1749589500000,109822.1,109895.86,109730,109865.42
1749589800000,109865.42,109970.84,109720,109799.91
1749590100000,109799.81,109836.5,109360,109717.17
1749590400000,109717.17,109735.48,109470,109634.89
1749590700000,109629.72,109861.22,109500,109804.36
1749591000000,109804.36,109858.37,109670,109819.33
1749591300000,109819.33,109969.63,109720,109892.37
1749591600000,109892.36,109915.99,109720,109838.59
1749591900000,109838.6,109887.5,109720,109860.07
1749592200000,109859.76,109862.94,109650,109821
1749592500000,109825.16,109887.5,109730,109887.46
1749592800000,109845.8,110049.99,109770,109978.06
1749593100000,109978.06,110200,109850,110107.85
1749593400000,110096.43,110124.96,109910,110034.4
1749593700000,110040.21,110127.16,109920,110073.3
1749594000000,110073.24,110100,109860,109961.23
1749594300000,109960.21,110012.36,109860,109982.02
1749594600000,109975.9,110044.37,109850,109937.76
1749594900000,109934.27,109975.9,109730,109844.43
1749595200000,109844.43,109892.4,109720,109795.41
1749595500000,109802.09,109815.19,109660,109776.04
1749595800000,109776.12,109793.29,109530,109770.6
1749596100000,109699.9,109838.59,109650,109746.55
1749596400000,109758.72,109928.41,109640,109901.28
1749596700000,109902.4,109941.1,109550,109644.45
1749597000000,109642.4,109765.35,109550,109717.62
1749597300000,109717.62,109859.87,109610,109723.95
1749597600000,109723.95,109779.37,109560,109755.76
1749597900000,109755.77,109823.17,109620,109814.32
1749598200000,109823.1,110011,109690,110005.08
1749598500000,110005.07,110083.8,109860,109930
1749598800000,110090.17,110240,109930,110204.68
1749599100000,110143.1,110220.6,110040,110214.73
1749599400000,110156.3,110321,110050,110250.23
1749599700000,110250,110318.24,110160,110300.24
1749600000000,110273.6,110306.91,110150,110257.43
1749600300000,110257.43,110265.65,110070,110140
1749600600000,110134.28,110224.86,109920,110001.64
1749600900000,110001.65,110164.31,109900,109971.59
1749601200000,109971.6,110000.1,109760,109866.59
1749601500000,109866.59,109974.85,109760,109854.05
1749601800000,109856.72,109925.42,109730,109893.3
1749602100000,109885.75,110090.6,109750,109986.16
1749602400000,109986.16,110004.7,109820,109934.44
1749602700000,109934.43,110074.49,109810,110050.73
1749603000000,110050.74,110068.84,109840,109973.44
1749603300000,109973.44,109976.1,109690,109846.82
1749603600000,109812.7,109861.48,109690,109808.82
1749603900000,109807.52,109812.7,109600,109682.59
1749604200000,109691.01,109837.55,109630,109829.47
1749604500000,109744.4,109854.95,109600,109701.3
1749604800000,109720.81,109720.81,109510,109629
1749605100000,109601.27,109756.61,109510,109723.9
1749605400000,109740.87,109740.87,109520,109635.36
1749605700000,109673,109685.25,109520,109659.63
1749606000000,109659.62,109716.92,109480,109713.35
1749606300000,109672.9,109736.59,109550,109643.25
1749606600000,109643.24,109721.18,109520,109652.3
1749606900000,109640.16,109653.06,109500,109621.73
1749607200000,109628.9,109718.27,109520,109684.8
1749607500000,109700.74,109877.59,109610,109873.11
1749607800000,109826.8,109873.11,109640,109783.09
1749608100000,109750.1,109820.18,109570,109664.08
1749608400000,109671.1,109673.86,109450,109592.01
1749608700000,109600,109624.84,109571.41,109615.16
1749609000000,109608.55,109680.93,109470,109665.75
1749609300000,109666.59,109685.04,109530,109668.62
1749609600000,109668.62,109706.63,109560,109627.41
1749609900000,109627.41,109662.8,109500,109607.73
1749610200000,109600,109699.51,109520,109690.02
1749610500000,109690.03,109717.9,109560,109713.9
1749610800000,109696.1,109749.69,109600,109728.4
1749611100000,109737.83,109811.99,109640,109793.8
1749611400000,109791.1,109835.03,109690,109825
1749611700000,109825.01,109828.9,109640,109794.23
1749612000000,109743,109903.23,109650,109859.69
1749612300000,109859.7,109889.37,109710,109780.23
1749612600000,109780.23,109830.08,109680,109814.78
1749612900000,109814.78,109859.42,109660,109751.8
1749613200000,109751.79,109807.5,109560,109698.4
1749613500000,109674.67,109728.8,109540,109699.96
1749613800000,109699.96,109790.46,109620,109766.61
1749614100000,109766.62,109766.99,109630,109742.64
1749614400000,109750.1,109768.15,109620,109722.8
1749614700000,109722.8,109750.1,109500,109664.44
1749615000000,109664.44,109677.14,109500,109621.39
1749615300000,109500,109677.63,109500,109671.73
1749615600000,109671.72,109700,109520,109676.24
1749615900000,109676.24,109710.62,109520,109696.4
1749616200000,109640.9,109766.96,109520,109732.78
1749616500000,109732.23,109732.25,109580,109664.97
1749616800000,109650.8,109664.97,109530,109626.8
1749617100000,109626.79,109634.1,109450,109607.24
1749617400000,109615.3,109620,109470,109600
1749617700000,109602.14,109620,109470,109596.57
1749618000000,109600.1,109610.08,109450,109564.74
1749618300000,109564.74,109600.1,109420,109555.1
1749618600000,109501.37,109569.75,109400,109517.18
